Gmt time,Open,High,Low,Close,Volume
2026-02-26 19:45:00,5186.108,5194.025,5186.108,5187.144,1959
2026-02-26 20:00:00,5187.062,5197.907,5186.858,5196.878,1632
2026-02-26 20:15:00,5196.72,5197.967,5192.002,5193.854,1844
2026-02-26 20:30:00,5193.678,5199.358,5190.676,5198.171,1728
2026-02-26 20:45:00,5198.245,5200.919,5189.407,5196.243,2276
2026-02-26 21:00:00,5196.548,5200.537,5196.225,5196.702,1284
2026-02-26 21:15:00,5196.627,5197.073,5184.908,5185.987,1562
2026-02-26 21:30:00,5186.08,5191.557,5184.404,5190.088,1063
2026-02-26 21:45:00,5189.954,5189.954,5182.967,5185.002,1051
2026-02-26 23:00:00,5188.054,5188.276,5175.554,5184.127,1803
2026-02-26 23:15:00,5184.073,5187.253,5181.257,5183.721,1029
2026-02-26 23:30:00,5183.836,5189.148,5181.584,5185.818,1325
2026-02-26 23:45:00,5185.736,5188.359,5182.536,5184.502,1131
2026-02-27 00:00:00,5184.471,5186.45,5178.957,5185.752,2021
2026-02-27 00:15:00,5185.595,5194.964,5185.125,5188.133,1748
2026-02-27 00:30:00,5188.208,5189.852,5170.03,5175.197,2838
2026-02-27 00:45:00,5175.129,5177.273,5171.72,5174.728,2096
2026-02-27 01:00:00,5174.823,5178.702,5166.77,5176.368,4210
2026-02-27 01:15:00,5176.588,5179.927,5174.659,5174.887,2267
2026-02-27 01:30:00,5174.593,5191.116,5172.814,5188.386,2523
2026-02-27 01:45:00,5188.3,5194.515,5187.29,5193.869,2324
2026-02-27 02:00:00,5193.945,5199.776,5191.813,5194.48,2730
2026-02-27 02:15:00,5194.555,5195.059,5183.742,5184.273,1895
2026-02-27 02:30:00,5184.269,5186.255,5174.206,5181.436,3328
2026-02-27 02:45:00,5181.512,5184.027,5173.436,5183.432,2131
2026-02-27 03:00:00,5183.476,5185.028,5181.026,5182.654,1910
2026-02-27 03:15:00,5182.84,5188.176,5181.424,5186.618,1726
2026-02-27 03:30:00,5186.704,5189.079,5183.442,5186.944,1420
2026-02-27 03:45:00,5186.944,5190.39,5184.106,5184.128,1424
2026-02-27 04:00:00,5184.03,5187.653,5183.563,5186.44,1123
2026-02-27 04:15:00,5186.47,5188.859,5181.826,5187.088,1120
2026-02-27 04:30:00,5186.935,5188.586,5185.098,5187.12,993
2026-02-27 04:45:00,5187.336,5187.454,5180.703,5181.763,1123
2026-02-27 05:00:00,5181.735,5187.647,5181.277,5187.156,1112
2026-02-27 05:15:00,5187.151,5194.622,5185.571,5194.562,1246
